153.834,0.0
154.224,-0.9729098767633901
154.614,-18.13959770326055
155.005,7.736959043985526
155.395,3.671822769752696
155.785,-0.92551835817743
156.176,-9.151685858248808
156.566,0.0
156.956,3.8325133984088193
157.346,0.0
157.736,-0.49602138312139205
158.126,-4.480094129678559
158.516,1.8756607099972091
158.906,5.103484402247794
159.296,0.9178181293386287
159.686,-4.324925390649698
160.075,2.2594920481158645
160.465,-0.21002439574310305
160.855,2.5414301979607585
161.245,4.383505535950739
161.634,-7.810101084430038
162.024,1.9191479514571803
162.414,0.0
162.803,-1.7986402211788426
163.193,5.7383401082014505
163.582,-3.3129307498449094
163.971,0.0
164.361,4.652142002612027
164.75,9.178441222485814
165.139,-3.691346764134822
165.529,-1.7001834985034912
165.918,-4.209377770392045
166.307,0.0
166.696,-3.513858064018087
167.085,9.309016095857741
167.474,-9.004477138985914
167.863,10.299913466206405
168.252,-6.367941331230197
168.641,10.505278216291538
169.03,0.0
169.419,-0.14859941669471166
169.808,0.1807179924043789
170.197,7.653682503777826
170.585,0.5757310526056132
170.974,7.564479169356847
171.363,11.697564910023
171.751,14.462991462600177
172.14,0.8052063549178279
172.529,2.335354278895014
172.917,-6.337382745018913
173.306,1.6062727860199875
173.694,-1.6616341670874153
174.082,0.0
174.471,-11.036173396947587
174.859,0.0
175.247,-2.8020638982403225
175.635,2.415049995470901
176.024,-18.545718987980912
176.412,10.270194968517664
176.8,-3.2228178183305727
177.188,-2.739770065592548
177.576,-6.1972002948482405
177.964,0.0
178.352,0.0
178.74,5.1122813201034445
179.128,1.5290937504238131
179.515,9.141058406374487
179.903,0.3095539989489708
180.291,-0.7127572533650594
180.679,-1.703471881079926
181.066,-18.475455282757594
181.454,0.0
181.842,0.0
182.229,8.572182949877424
182.617,8.789244596677118
183.004,0.8356251928549407
183.391,1.193976139593694
183.779,6.8976340671348
184.166,3.0295264855506585
184.554,-5.9256853624024854
184.941,6.80112954987483
185.328,-0.24625509708414525
185.715,7.556776214310718
186.102,-5.501728892392311
186.489,-10.899425828942439
186.876,0.0
187.263,-0.46302148580761376
187.65,-17.838048265580902
188.037,2.387952279187388
188.424,-0.502873491914824
188.811,29.300522036564875
189.198,16.893796376322033
189.585,22.845343236011875
189.971,14.103401982622028
190.358,11.481256880658844
190.745,23.14494475513309
191.131,18.507259971491557
191.518,27.530837049880546
191.905,21.95909991866293
192.291,17.30257044374817
192.677,24.70244885144696
193.064,19.89954813671112
193.45,15.48806057320317
193.837,22.80912355883985
194.223,18.548074942258943
194.609,23.200085204238263
194.995,14.307399215684798
195.381,22.710444178399413
195.768,21.39912956251617
196.154,23.66461390664313
196.54,9.970736052075518
196.926,13.99472278292139
197.312,22.704794656617374
197.698,15.602614493339939
198.084,4.133785842801835
198.469,16.369807440621535
198.855,23.03860796944689
199.241,16.53323568018288
199.627,14.589135561731192
200.012,17.02494014268559
200.398,21.75313710076115
200.784,21.385047231163316
201.169,18.123401866009452
201.555,21.3573217441925
201.94,19.76353031281898
202.326,13.650571653841611
202.711,25.55395243892309
203.096,18.715743612341516
203.482,22.587257848127248
203.867,14.101852898097812
204.252,15.367422753325485
204.637,13.80806579856869
205.023,16.31417362235405
205.408,17.027044697823946
205.793,15.967633999148022
206.178,21.1897588477342
206.563,7.8383553151397605
206.948,22.432294892169764
207.333,14.820952030062745
